task,task_global_rank,design_name,reservoir_type,config_id,spectral_radius,input_scaling,leak_rate,task_val_metric,global_aggregate_rank,aggregate_rank_within_design,rank_narma10_within_design,rank_mg_within_design,rank_mc_within_design,global_rank_narma10,global_rank_mg,global_rank_mc,diag_spectral_radius_mean,diag_spectral_norm_mean,diag_henrici_departure_mean,diag_transient_growth_max_mean,n_seeds,narma10_val_nmse_mean,narma10_test_nmse_mean,mg_val_nmse_mean,mg_test_nmse_mean,mc_total_mean,delta_vs_baseline_narma10_val_nmse,delta_vs_baseline_mg_val_nmse,delta_vs_baseline_mc_total,diag_mean_abs_eigenvalue_mean,diag_frobenius_norm_mean,diag_density_mean,diag_singular_value_max_mean,diag_singular_value_min_mean,diag_singular_value_mean_mean,diag_singular_value_q90_mean,diag_singular_condition_number_mean,diag_transient_growth_argmax_mean,task_test_metric
memory_capacity,132,multiscale_three_random,multiscale,e18bae0602dc,1.2,1.0,0.5,8.8786632074131,124.33333333333333,20.333333333333332,21,18,22,98,143,132,1.201801212634739,2.565931417895572,0.7820874945333164,3295639431143.8975,7,0.22271047494628068,0.2259988315291643,0.03351209206624382,0.031769200400542194,8.8786632074131,-0.004924132895613387,0.01191005644467407,-0.9748140386660413,0.5151625565519871,9.620479323345235,0.11647142857142857,2.565931417895572,0.0011098908621590014,0.7412043039222279,1.6137957434730248,4582.19096754211,150.0,
memory_capacity,133,cycle_jump_j3,cycle_jump,dc7bdefae761,1.2,1.5,0.5,8.851299224232006,117.0,17.333333333333332,18,14,20,135,83,133,1.2000000000000008,1.1999999999999993,0.0,753679854845.9592,7,0.2679634016709319,0.3389432769277774,0.023631629347456645,0.020928054329431085,8.851299224232006,0.031310216008775066,0.0007966859459877552,0.6230411060624519,0.9439657060807922,9.637206008225116,0.02,1.1999999999999993,0.6461538461538456,0.9439657060807922,1.185780943991867,1.8571428571428574,150.0,
memory_capacity,134,multiscale_two_random,multiscale,37929e56638c,1.2,0.8,0.3,8.839021150000304,110.66666666666667,20.666666666666668,30,5,27,132,66,134,1.200755147803551,2.398225188522893,0.7551342629735603,2616620224838.9507,7,0.2656497221423562,0.27297955496494486,0.021559811268674213,0.01870580014967638,8.839021150000304,-0.019109227799644468,0.0066954061552445925,-0.17611518126456716,0.5345854391088933,9.23379791169894,0.15025714285714287,2.398225188522893,0.002623235540029237,0.7268698055967645,1.5205325757705836,1226.6644691586037,150.0,
memory_capacity,135,random_sparse_baseline,random_sparse,5d1a27f2c344,1.0,1.0,0.3,8.793153784668027,102.33333333333333,19.333333333333332,26,8,24,148,24,135,0.9999999999999999,1.9200661749344696,0.727499556211528,4.024671933137054,7,0.2764893641077089,0.28252913720117695,0.015042871313598206,0.013098751935426912,8.793153784668027,,,,0.5981092349082324,9.376281860387119,0.09999999999999999,1.9200661749344696,0.00419315768456843,0.7799385589480908,1.5322336128417702,689.0417882010728,25.0,
memory_capacity,136,random_sparse_baseline,random_sparse,156770123aaf,1.2,1.0,0.3,8.787038924484884,103.33333333333333,18.333333333333332,28,2,25,167,7,136,1.1999999999999962,2.3040794099213637,0.7274995562115281,2284411263958.89,7,0.2897335057941494,0.29499932421100805,0.01281307599636815,0.01123857503168636,8.787038924484884,,,,0.7177310818898786,11.25153823246454,0.09999999999999999,2.3040794099213637,0.005031789221482093,0.9359262707377088,1.838680335410124,689.0417882010752,150.0,
memory_capacity,137,cycle_jump_j7,cycle_jump,a86d99ada30e,1.0,1.5,0.5,8.78153442199318,124.66666666666667,19.666666666666668,17,21,21,106,131,137,0.9999999999999962,0.9999999999999957,0.0,0.9999999999999957,7,0.23046392031692536,0.23117796457235792,0.030076099250626327,0.02722687945962356,8.78153442199318,-0.004315747037861112,0.0022175059236567395,1.1303655408463564,0.7866380884006573,8.031005006854235,0.02,0.9999999999999957,0.5384615384615362,0.7866380884006572,0.9881507866598865,1.8571428571428572,1.0,
memory_capacity,138,random_sparse_baseline,random_sparse,bc11db15bc14,1.4,1.0,0.5,8.723656263492796,109.33333333333333,20.666666666666668,25,11,26,142,48,138,1.4000537456182116,2.68819774123563,0.7274995562115281,2.5560712329954203e+22,7,0.27370995965174016,0.2790036285151357,0.01891269697945169,0.01778485808811597,8.723656263492796,,,,0.8373852795223977,13.127306714590521,0.09999999999999999,2.68819774123563,0.005870703195098072,1.0919563019484733,2.145212293369714,689.0417882010826,150.0,
memory_capacity,139,multiscale_three_random,multiscale,5ecd678c7a17,1.0,0.8,0.3,8.701102946720187,128.0,20.333333333333332,29,9,23,143,102,139,1.0020300674810614,2.1391446652930806,0.7810152437806795,6.979268780287593,7,0.2748721004332167,0.2848160171403404,0.026443997267044023,0.023941362124586,8.701102946720187,0.003912918948305144,0.011008523581540471,-0.8295536773383105,0.4327110017633253,8.030036159189937,0.11647142857142857,2.1391446652930806,0.001043590347019884,0.6194871184554887,1.347803418405189,6712.703377178353,49.57142857142857,
memory_capacity,140,cycle_scr,cycle,71bb84fdc255,1.4,1.5,0.5,8.691561090878844,179.0,23.0,30,16,23,291,106,140,1.399999999999995,1.3999999999999895,0.0,8.302432468047377e+21,7,0.754120169423141,3686.6256471012316,0.026778039621251023,0.02538070223253458,8.691561090878844,0.497142246296052,0.004306497901067508,0.5087171889035673,1.399999999999991,13.99999999999989,0.01,1.3999999999999895,1.3999999999999895,1.399999999999989,1.3999999999999895,1.0,150.0,
memory_capacity,141,random_sparse_baseline,random_sparse,8336ee954e76,1.4,0.4,0.5,8.631831434301425,185.0,30.666666666666668,33,32,27,184,230,141,1.4000537456182138,2.6881977412356295,0.7274995562115282,2.5560712329952714e+22,7,0.30573813987493204,0.31277259420338943,0.15719417031675048,0.15309457386994293,8.631831434301425,,,,0.8373852795223977,13.127306714590517,0.09999999999999999,2.6881977412356295,0.005870703195098102,1.091956301948473,2.145212293369713,689.0417882010757,150.0,
memory_capacity,142,random_sparse_baseline,random_sparse,0c37aa2f4815,1.4,0.8,0.5,8.604247480818039,118.66666666666667,23.0,31,10,28,174,40,142,1.3999999999999997,2.6880926449082607,0.7274995562115281,2.5164756794728767e+22,7,0.29581717093842436,0.30480775033221014,0.01824704517756341,0.016540531020151395,8.604247480818039,,,,0.8373529288715258,13.12679460454198,0.09999999999999999,2.6880926449082607,0.005870420758395782,1.0919139825273283,2.1451270579784807,689.041788201089,150.0,
memory_capacity,143,multiscale_three_random,multiscale,f59210cf20da,1.0,1.0,0.5,8.571723194719178,132.0,22.0,20,22,24,95,158,143,1.0020300674810614,2.1391446652930806,0.7810152437806795,6.979268780287593,7,0.22090783813954332,0.23087703884144545,0.042079377397250595,0.04035012373681274,8.571723194719178,0.003392804008244321,0.015795447992404017,-0.870232049046539,0.4327110017633253,8.030036159189937,0.11647142857142857,2.1391446652930806,0.001043590347019884,0.6194871184554887,1.347803418405189,6712.703377178353,49.57142857142857,
memory_capacity,144,multiscale_two_random,multiscale,7fc835c6d77b,1.4,0.8,0.3,8.503513150289052,141.66666666666666,25.0,33,14,28,141,140,144,1.4006490944876837,2.796703057934039,0.755599917558585,2.734634575349156e+22,7,0.27357360343456855,0.275667395378665,0.03321163930777355,0.02834074527869762,8.503513150289052,-0.05649670904632054,0.019265453027763193,1.7192081616047927,0.6213918024452535,10.758746887882749,0.15025714285714287,2.796703057934039,0.002455663420939462,0.8464677122710745,1.7716315184806695,22840.887306003402,150.0,
memory_capacity,145,cycle_scr,cycle,1fba7e1dce2c,1.0,1.5,0.3,8.459463820199726,115.33333333333333,16.0,19,5,24,176,25,145,1.0000000000000009,0.9999999999999927,0.0,0.9999999999999927,7,0.2972423326165311,0.3006449168556616,0.015068317262564876,0.013334462362966799,8.459463820199726,0.0032388262505580467,0.0002003219027306661,1.2340176884843093,0.9999999999999967,9.999999999999927,0.01,0.9999999999999927,0.9999999999999927,0.9999999999999927,0.9999999999999927,1.0,1.0,
memory_capacity,146,multiscale_three_random,multiscale,bc11db15bc14,1.4,1.0,0.5,8.432697902897782,118.0,19.666666666666668,22,12,25,99,109,146,1.4016080719462036,2.9928549877162185,0.7828311768138957,3.0456052690352345e+22,7,0.22278230072421867,0.2290589541713969,0.027056965045810493,0.02539676440549893,8.432697902897782,-0.05092765892752149,0.008144268066358804,-0.29095836059501323,0.5977017181022097,11.212929456200007,0.11647142857142857,2.9928549877162185,0.00103584920879922,0.8631420002754782,1.8801070498550005,5943.607156096757,150.0,
memory_capacity,147,cycle_jump_j7,cycle_jump,9af27047188b,1.2,1.5,0.3,8.43156816471444,113.0,16.0,24,2,22,183,9,147,1.1999999999999955,1.1999999999999946,0.0,753679854845.5516,7,0.3043019517833404,0.31235588815061893,0.013349746694033878,0.01208154114656756,8.43156816471444,0.007474133432499419,8.496221373015256e-05,0.6985684110288775,0.9439657060807887,9.63720600822508,0.02,1.1999999999999946,0.6461538461538433,0.943965706080788,1.185780943991863,1.8571428571428574,150.0,
memory_capacity,148,cycle_scr,cycle,9af27047188b,1.2,1.5,0.3,8.417315625674185,119.33333333333333,16.0,21,2,25,194,16,148,1.1999999999999968,1.1999999999999906,0.0,753679854845.1853,7,0.33553544739358915,0.4976600264580497,0.014274778933204627,0.012694037379206989,8.417315625674185,0.03870762904274816,0.001009994452900901,0.6843158719886224,1.1999999999999933,11.999999999999906,0.01,1.1999999999999906,1.1999999999999906,1.1999999999999904,1.1999999999999906,1.0,150.0,
memory_capacity,149,cycle_jump_j3,cycle_jump,a86d99ada30e,1.0,1.5,0.5,8.401093273264667,132.66666666666666,19.333333333333332,17,20,21,121,128,149,0.9999999999999993,0.9999999999999993,0.0,0.9999999999999993,7,0.2481494591596067,0.25704812345569017,0.02951242984225832,0.02794491725546539,8.401093273264667,0.01336979180482023,0.0016538365152887306,0.7499243921178431,0.7866380884006601,8.031005006854263,0.02,0.9999999999999993,0.5384615384615382,0.78663808840066,0.9881507866598894,1.8571428571428574,1.0,
