config_id,spectral_radius,input_scaling,leak_rate,narma10_val_nmse_mean,narma10_val_nmse_std,narma10_test_nmse_mean,narma10_test_nmse_std,mg_val_nmse_mean,mg_val_nmse_std,mg_test_nmse_mean,mg_test_nmse_std,mc_total_mean,mc_total_std,rank_narma10,rank_mg,rank_mc,aggregate_rank,n_seeds
ab82caf61596,0.8,0.05,0.5,0.22172658927085115,0.02700588135189073,0.21068817028590683,0.015824002486705617,6.500291070048778e-11,5.837225553351943e-12,6.068219259096724e-11,5.23947979848145e-12,12.951003278111916,0.5645652061371945,201,169,162,177.33333333333334,5
8db45fe2202f,0.6,0.2,0.6,0.2056473036325825,0.022426433044685258,0.19220602464870834,0.01292168726391163,1.9493792071313354e-11,7.545747728888606e-12,1.77321690808774e-11,6.770619460289788e-12,10.24767208379035,0.26462711696667585,190,139,205,178.0,5
0a746aa19511,0.7,0.15,0.5,0.21538948597295765,0.026035211457838745,0.2054135746097566,0.016268712995463893,2.6155146299249708e-11,5.446181072209472e-12,2.5521360505741544e-11,5.700388061119564e-12,11.179317758855344,0.3658856838488229,197,149,191,179.0,5
25bd86eebe2f,0.6,0.1,0.7,0.20503333590286116,0.02702453350515422,0.18754877901025124,0.009084555272018652,3.395865857035187e-11,4.095125869443086e-12,3.2365731128329315e-11,4.05993900857688e-12,10.937103723806796,0.3603012087828757,189,156,198,181.0,5
5822bc309bfd,1.1,0.4,0.5,0.2070033781309232,0.02334024093081235,0.20644426438967045,0.019960480133283463,3.516645163543395e-10,6.692405398810802e-10,7.400558790423227e-12,5.806514972224702e-12,12.318984528570159,1.390654064239652,192,178,173,181.0,5
786a5ebf09c1,0.6,0.4,0.5,0.21766320889849916,0.026441062825439617,0.20759441715708218,0.018003936103038673,1.6624807422362078e-11,2.906296807701327e-12,1.5015106680236154e-11,2.414482811906155e-12,9.352064306019576,0.2585419430970781,198,130,215,181.0,5
e5d26cba92a0,0.6,0.3,0.5,0.21947462456633193,0.02525619978272833,0.209153171226784,0.01766986718560009,1.7726391685165324e-11,3.2007057692388207e-12,1.6403215895326043e-11,3.078945192344249e-12,9.525659609094959,0.26421685421801655,199,133,213,181.66666666666666,5
da4cfa8dabb2,0.6,0.15,0.6,0.2095559187192218,0.022898597093690905,0.19672048412918877,0.013151636034303017,3.040875923778737e-11,9.605226852896816e-12,2.802349181283965e-11,8.63781910377191e-12,10.22163816854752,0.2834236187721694,195,153,206,184.66666666666666,5
adc4d1ebebf2,0.7,0.1,0.5,0.222253522349124,0.026881677813603542,0.2105996843446613,0.014997054491825828,4.5133101296243553e-11,8.567436268011736e-12,4.489265850115533e-11,9.045652619571636e-12,11.134285503259896,0.3879547506694435,202,162,192,185.33333333333334,5
4f45ab3701e0,0.7,0.05,0.6,0.22366422392755902,0.026200854869887553,0.20760875295134343,0.014252334917769881,6.108712339174508e-11,3.5260456727539557e-12,6.097874127626465e-11,5.524013099550646e-12,11.547267211412082,0.44235835841083854,204,168,187,186.33333333333334,5
0421b10f715a,1.1,0.3,0.5,0.20372922036322633,0.023210851402594174,0.20332100806080505,0.02092819404194332,1.0896273122817266e-07,2.1790603941815785e-07,3.1842721763327613e-10,6.237170587952593e-10,12.60683941322082,2.3788613714437017,187,205,170,187.33333333333334,5
dc754c86358d,0.6,0.2,0.5,0.22264744036231546,0.025706369715797813,0.21297533158428678,0.016111275942468167,2.6418274234164375e-11,5.873823980171942e-12,2.4811754651597747e-11,5.598543782889943e-12,9.587118026043226,0.2789497628940171,203,150,210,187.66666666666666,5
0f7757481bd5,0.6,0.1,0.6,0.22052368078440604,0.024606171444120088,0.206508684479005,0.013109801507074328,5.4782328051635344e-11,8.040255866811857e-12,5.208776797336902e-11,7.821633844085308e-12,10.074719157929117,0.3232230428194649,200,166,208,191.33333333333334,5
15dc672d4001,0.6,0.15,0.5,0.22624187234565615,0.02639185805676364,0.21599975701700477,0.015244345725203487,3.8237389193257386e-11,1.1281837690460465e-11,3.606091111394101e-11,1.0419166902000692e-11,9.551574352350347,0.3020183279383557,205,157,212,191.33333333333334,5
9f183bf72dbc,0.6,0.05,0.7,0.23207182886232167,0.025161653219317997,0.21109303168412624,0.008844636781073034,5.733032958582747e-11,9.364090656295494e-12,6.205529451868419e-11,1.0671549134063851e-11,10.413287587982465,0.41310618344935124,206,167,204,192.33333333333334,5
6889a48b57ab,0.7,0.05,0.5,0.24147835498088072,0.026039611781741256,0.2260616296739252,0.014640993088387845,9.910177520451952e-11,1.7324030930180976e-11,9.775757327539856e-11,1.8866760955134143e-11,10.605279269656503,0.4342830158286225,208,172,201,193.66666666666666,5
b0a388a69d7d,0.6,0.1,0.5,0.23574467047922631,0.026180913672860833,0.2231000696362401,0.014091040287560832,6.99360561821205e-11,2.2397437508478817e-11,6.675933063528608e-11,2.0818255717428427e-11,9.39429938304664,0.33472473599975316,207,170,214,197.0,5
a6e97c82bcea,0.6,0.05,0.6,0.2494032635379022,0.022054107538550336,0.22977078265400874,0.013214317326613366,1.2372014537139726e-10,1.6259296732106016e-11,1.313267021807204e-10,1.8836342319007332e-11,9.565841591739694,0.3497739058609473,209,174,211,198.0,5
3027d42332fd,0.6,0.05,0.5,0.26290362484137647,0.023097337220935984,0.24494431512972564,0.014629605201541988,2.0758519803477944e-10,3.9589687674119095e-11,2.1984677297296638e-10,4.692600118542647e-11,8.874437700399197,0.33894977044208086,211,176,216,201.0,5
